;Unnamed: 0.1;MLP_Seco;MLP_S;MLP_NE;MLP_N;MLP_SIN;LSTM_Seco;LSTM_S;LSTM_NE;LSTM_N;LSTM_SIN;GRU_Seco;GRU_S;GRU_NE;GRU_N;GRU_SIN;Prev_ONS_Seco;Prev_ONS_S;Prev_ONS_NE;Prev_ONS_N;Prev ONS_SIN;SECO Carga Verificada;S Carga Verificada;NE Carga Verificada;N Carga Verificada;SIN Carga Verificada;MAPE MLP Seco;MAPE MLP S;MAPE MLP NE;MAPE MLP N;MAPE MLP SIN;MAPE LSTM Seco;MAPE LSTM S;MAPE LSTM NE;MAPE LSTM N;MAPE LSTM SIN;MAPE GRU Seco;MAPE GRU S;MAPE GRU NE;MAPE GRU N;MAPE GRU SIN;MAPE ONS Seco;MAPE ONS S;MAPE ONS NE;MAPE ONS N;MAPE ONS SIN;MAE MLP Seco;MAE MLP S;MAE MLP NE;MAE MLP N;MAE MLP SIN;MAE LSTM Seco;MAE LSTM S;MAE LSTM NE;MAE LSTM N;MAE LSTM SIN;MAE GRU Seco;MAE GRU S;MAE GRU NE;MAE GRU N;MAE GRU SIN;MAE ONS Seco;MAE ONS S;MAE ONS NE;MAE ONS N;MAE ONS SIN
241;1;37549,8;11464,27;13130,32;6953,82;69098,21;38399,28;11784,57;13305,72;7060,13;70549,7;38571,19;11628,96;13332,14;7020,91;70553,2;37881,38;12865,88;13513,45;7114,36;71375,07;41936,22;13618,29;13762,62;7287,36;76604,5;10,46;15,82;4,59;4,58;9,8;8,43;13,47;3,32;3,12;7,9;8,02;14,61;3,13;3,66;7,9;9,67;5,53;1,81;2,37;6,83;-4386,42;-2154,02;-632,3;-333,54;-7506,29;-3536,94;-1833,72;-456,9;-227,23;-6054,8;-3365,03;-1989,33;-430,48;-266,45;-6051,3;-4054,84;-752,41;-249,17;-173,0;-5229,43
242;2;36619,03;11130,08;12930,67;6914,74;67594,52;37338,78;11401,97;13136,95;7025,79;68903,49;37462,02;11248,48;13154,29;6972,86;68837,65;37376,84;12767,62;13555,3;6973,92;70673,68;41104,82;13274,43;13575,56;7242,16;75196,97;10,91;16,15;4,75;4,52;10,11;9,16;14,11;3,23;2,99;8,37;8,86;15,26;3,1;3,72;8,46;9,07;3,82;0,15;3,7;6,02;-4485,79;-2144,35;-644,89;-327,42;-7602,45;-3766,04;-1872,46;-438,61;-216,37;-6293,48;-3642,8;-2025,95;-421,27;-269,3;-6359,32;-3727,98;-506,81;-20,26;-268,24;-4523,29
243;3;35736,22;10841,02;12741,23;6868,6;66187,07;36382,69;11085,02;12957,61;6990,54;67415,86;36441,65;10936,84;13003,77;6911,81;67294,07;36693,97;12505,19;13274,34;6939,8;69413,3;40227,71;12927,89;13415,47;7219,76;73790,83;11,17;16,14;5,03;4,86;10,3;9,56;14,25;3,41;3,17;8,64;9,41;15,4;3,07;4,27;8,8;8,78;3,27;1,05;3,88;5,93;-4491,49;-2086,87;-674,24;-351,16;-7603,76;-3845,02;-1842,87;-457,86;-229,22;-6374,97;-3786,06;-1991,05;-411,7;-307,95;-6496,76;-3533,74;-422,7;-141,13;-279,96;-4377,53
244;4;34928,11;10578,22;12564,49;6812,62;64883,44;35547,45;10814,82;12790,13;6949,56;66101,96;35542,02;10671,25;12861,99;6848,11;65923,37;36086,63;12237,45;13159,88;6914,8;68398,76;39395,7;12595,29;13277,1;7197,09;72465,18;11,34;16,01;5,37;5,34;10,46;9,77;14,14;3,67;3,44;8,78;9,78;15,28;3,13;4,85;9,03;8,4;2,84;0,88;3,92;5,61;-4467,59;-2017,07;-712,61;-384,47;-7581,74;-3848,25;-1780,47;-486,97;-247,53;-6363,22;-3853,68;-1924,04;-415,11;-348,98;-6541,81;-3309,07;-357,84;-117,22;-282,29;-4066,42
245;5;34219,6;10323,74;12401,64;6746,53;63691,51;34838,0;10568,02;12654,48;6898,71;64959,21;34788,51;10422,65;12711,33;6792,14;64714,63;35204,06;11912,13;13057,75;6877,28;67051,22;38692,74;12292,41;13143,56;7149,17;71277,89;11,56;16,02;5,64;5,63;10,64;9,96;14,03;3,72;3,5;8,86;10,09;15,21;3,29;4,99;9,21;9,02;3,09;0,65;3,8;5,93;-4473,14;-1968,67;-741,92;-402,64;-7586,38;-3854,74;-1724,39;-489,08;-250,46;-6318,68;-3904,23;-1869,76;-432,23;-357,03;-6563,26;-3488,68;-380,28;-85,81;-271,89;-4226,67
246;6;33625,72;10100,13;12250,92;6679,45;62656,22;34245,29;10349,4;12536,25;6840,69;63971,63;34191,32;10187,77;12566,81;6739,25;63685,15;34844,57;11551,05;13000,82;6795,51;66191,95;38059,85;12019,39;13004,39;7091,94;70175,57;11,65;15,97;5,79;5,82;10,72;10,02;13,89;3,6;3,54;8,84;10,16;15,24;3,36;4,97;9,25;8,45;3,9;0,03;4,18;5,68;-4434,13;-1919,26;-753,47;-412,49;-7519,35;-3814,56;-1669,99;-468,14;-251,25;-6203,94;-3868,53;-1831,62;-437,58;-352,69;-6490,42;-3215,28;-468,34;-3,57;-296,43;-3983,62
247;7;33156,94;9930,77;12115,79;6619,13;61822,63;33765,26;10171,68;12420,1;6780,33;63137,37;33753,12;9975,61;12448,5;6682,81;62860,04;34532,12;11268,29;12817,26;6726,83;65344,5;37444,97;11776,58;12859,77;7043,91;69125,23;11,45;15,67;5,79;6,03;10,56;9,83;13,63;3,42;3,74;8,66;9,86;15,29;3,2;5,13;9,06;7,78;4,32;0,33;4,5;5,47;-4288,03;-1845,81;-743,98;-424,78;-7302,6;-3679,71;-1604,9;-439,67;-263,58;-5987,86;-3691,85;-1800,97;-411,27;-361,1;-6265,19;-2912,85;-508,29;-42,51;-317,08;-3780,73
248;8;32815,2;9801,84;12023,66;6558,5;61199,2;33427,91;10051,28;12321,58;6724,22;62524,99;33461,52;9818,49;12364,13;6623,23;62267,37;34097,88;11107,27;12660,35;6747,04;64612,54;36966,75;11581,09;12745,94;6992,98;68286,76;11,23;15,36;5,67;6,21;10,38;9,57;13,21;3,33;3,84;8,44;9,48;15,22;3,0;5,29;8,81;7,76;4,09;0,67;3,52;5,38;-4151,56;-1779,25;-722,28;-434,48;-7087,56;-3538,84;-1529,81;-424,36;-268,76;-5761,77;-3505,24;-1762,6;-381,81;-369,75;-6019,39;-2868,88;-473,82;-85,59;-245,94;-3674,22
249;9;32584,1;9693,03;11980,21;6492,01;60749,35;33236,27;9992,3;12241,41;6678,04;62148,02;33277,2;9737,2;12297,15;6563,22;61874,77;34177,71;11143,45;12581,16;6707,69;64610,01;36705,15;11438,61;12672,91;6925,77;67742,44;11,23;15,26;5,47;6,26;10,32;9,45;12,64;3,4;3,58;8,26;9,34;14,87;2,97;5,23;8,66;6,89;2,58;0,72;3,15;4,62;-4121,05;-1745,58;-692,7;-433,76;-6993,09;-3468,88;-1446,31;-431,5;-247,73;-5594,42;-3427,95;-1701,41;-375,76;-362,55;-5867,67;-2527,44;-295,16;-91,75;-218,08;-3132,43
250;10;32382,31;9595,3;11880,1;6435,08;60292,79;33051,39;9945,75;12090,37;6642,12;61729,63;33067,98;9683,14;12146,23;6507,66;61405,01;33561,82;10913,57;12429,59;6631,93;63536,91;36414,62;11292,64;12509,69;6854,41;67071,36;11,07;15,03;5,03;6,12;10,11;9,24;11,93;3,35;3,1;7,96;9,19;14,25;2,91;5,06;8,45;7,83;3,36;0,64;3,25;5,27;-4032,31;-1697,34;-629,59;-419,33;-6778,57;-3363,23;-1346,89;-419,32;-212,29;-5341,73;-3346,64;-1609,5;-363,46;-346,75;-5666,35;-2852,8;-379,07;-80,1;-222,48;-3534,45
251;11;32115,09;9496,02;11626,98;6396,03;59634,12;32727,43;9860,24;11791,73;6607,65;60987,05;32707,74;9596,43;11828,75;6454,75;60587,67;33286,41;10665,04;11948,98;6642,31;62542,74;35871,88;11096,75;12147,2;6787,1;65902,92;10,47;14,43;4,28;5,76;9,51;8,77;11,14;2,93;2,64;7,46;8,82;13,52;2,62;4,9;8,07;7,21;3,89;1,63;2,13;5,1;-3756,79;-1600,73;-520,22;-391,07;-6268,8;-3144,45;-1236,51;-355,47;-179,45;-4915,87;-3164,14;-1500,32;-318,45;-332,35;-5315,25;-2585,47;-431,71;-198,22;-144,79;-3360,18
252;12;31698,86;9356,99;11271,46;6333,89;58661,2;32232,67;9727,67;11408,68;6534,68;59903,7;32187,25;9441,37;11421,86;6373,79;59424,27;33195,3;10416,49;11321,78;6468,42;61401,99;35268,13;10906,9;11705,0;6690,87;64570,9;10,12;14,21;3,7;5,34;9,15;8,61;10,81;2,53;2,33;7,23;8,74;13,44;2,42;4,74;7,97;5,88;4,5;3,27;3,32;4,91;-3569,27;-1549,91;-433,54;-356,98;-5909,7;-3035,46;-1179,23;-296,32;-156,19;-4667,2;-3080,88;-1465,53;-283,14;-317,08;-5146,63;-2072,83;-490,41;-383,22;-222,45;-3168,91
253;13;31134,22;9166,06;10906,0;6212,51;57418,79;31639,8;9578,32;11039,82;6395,1;58653,04;31592,58;9222,18;11035,26;6240,13;58090,15;32557,6;10565,01;11172,8;6332,21;60627,62;34856,11;10805,76;11344,16;6537,57;63543,59;10,68;15,17;3,86;4,97;9,64;9,23;11,36;2,68;2,18;7,7;9,36;14,65;2,72;4,55;8,58;6,59;2,23;1,51;3,14;4,59;-3721,89;-1639,7;-438,16;-325,06;-6124,8;-3216,31;-1227,44;-304,34;-142,47;-4890,55;-3263,53;-1583,58;-308,9;-297,44;-5453,44;-2298,51;-240,75;-171,36;-205,36;-2915,97
254;14;30747,32;9040,91;10643,57;6064,47;56496,27;31324,91;9552,69;10785,43;6239,41;57902,44;31274,15;9078,31;10749,19;6082,18;57183,83;33174,89;10535,44;10911,93;6235,49;60857,75;34720,29;10880,36;11162,89;6359,56;63123,09;11,44;16,91;4,65;4,64;10,5;9,78;12,2;3,38;1,89;8,27;9,93;16,56;3,71;4,36;9,41;4,45;3,17;2,25;1,95;3,59;-3972,97;-1839,45;-519,32;-295,09;-6626,82;-3395,38;-1327,67;-377,46;-120,15;-5220,65;-3446,14;-1802,05;-413,7;-277,38;-5939,26;-1545,4;-344,92;-250,96;-124,07;-2265,34
255;15;30845,42;9095,92;10568,13;5933,76;56443,23;31594,51;9765,92;10710,66;6123,52;58194,61;31512,93;9136,74;10610,12;5934,14;57193,93;33288,91;10966,07;11014,69;6158,77;61428,44;34886,36;11165,18;11200,36;6201,82;63453,73;11,58;18,53;5,64;4,32;11,05;9,44;12,53;4,37;1,26;8,29;9,67;18,17;5,27;4,32;9,87;4,58;1,78;1,66;0,69;3,19;-4040,94;-2069,26;-632,23;-268,06;-7010,5;-3291,85;-1399,26;-489,7;-78,3;-5259,12;-3373,43;-2028,44;-590,24;-267,68;-6259,8;-1597,45;-199,11;-185,67;-43,05;-2025,29
256;16;31334,65;9302,47;10627,09;5841,49;57105,7;32173,38;10121,65;10738,56;6046,38;59079,97;32047,65;9339,14;10558,95;5800,38;57746,12;33355,38;11212,0;11124,24;6032,42;61724,04;35313,09;11480,14;11322,47;6099,33;64215,02;11,27;18,97;6,14;4,23;11,07;8,89;11,83;5,16;0,87;8,0;9,25;18,65;6,74;4,9;10,07;5,54;2,34;1,75;1,1;3,88;-3978,44;-2177,67;-695,38;-257,84;-7109,32;-3139,71;-1358,49;-583,91;-52,95;-5135,05;-3265,44;-2141,0;-763,52;-298,95;-6468,9;-1957,71;-268,14;-198,23;-66,91;-2490,98
257;17;32034,42;9594,53;10742,37;5798,03;58169,35;32731,82;10488,15;10774,75;5992,9;59987,62;32564,5;9589,74;10521,57;5680,51;58356,32;34626,57;11285,03;11202,48;6091,54;63205,62;35923,49;11654,87;11384,29;6068,95;65031,6;10,83;17,68;5,64;4,46;10,55;8,88;10,01;5,35;1,25;7,76;9,35;17,72;7,58;6,4;10,26;3,61;3,17;1,6;0,37;2,81;-3889,07;-2060,34;-641,92;-270,92;-6862,25;-3191,67;-1166,72;-609,54;-76,05;-5043,98;-3358,99;-2065,13;-862,72;-388,44;-6675,28;-1296,92;-369,84;-181,81;22,59;-1825,98
258;18;32818,2;9899,39;10870,34;5793,9;59381,83;33303,68;10803,88;10797,2;5948,87;60853,63;33081,59;9828,24;10469,3;5584,97;58964,1;34759,02;11357,56;11253,31;6105,84;63475,73;36564,63;11772,44;11370,92;6065,24;65773,24;10,25;15,91;4,4;4,47;9,72;8,92;8,23;5,05;1,92;7,48;9,53;16,51;7,93;7,92;10,35;4,94;3,52;1,03;0,67;3,49;-3746,43;-1873,05;-500,58;-271,34;-6391,41;-3260,95;-968,56;-573,72;-116,37;-4919,61;-3483,04;-1944,2;-901,62;-480,27;-6809,14;-1805,61;-414,88;-117,61;40,6;-2297,51
259;19;33587,68;10165,03;10982,61;5813,87;60549,19;33966,28;11048,03;10807,15;5905,45;61726,91;33660,69;10021,78;10395,08;5521,62;59599,17;35977,5;11478,49;11243,22;6073,2;64772,41;37105,13;11945,6;11311,28;6041,67;66403,68;9,48;14,91;2,91;3,77;8,82;8,46;7,51;4,46;2,25;7,04;9,28;16,1;8,1;8,61;10,25;3,04;3,91;0,6;0,52;2,46;-3517,45;-1780,57;-328,67;-227,8;-5854,49;-3138,85;-897,57;-504,13;-136,22;-4676,77;-3444,44;-1923,82;-916,2;-520,05;-6804,51;-1127,63;-467,11;-68,06;31,53;-1631,27
260;20;34303,32;10428,76;11077,18;5839,81;61649,07;34607,09;11292,54;10826,61;5874,59;62600,83;34206,29;10211,71;10332,9;5477,23;60228,13;36277,56;11728,32;11298,49;6091,03;65395,4;37575,9;12152,38;11279,42;6009,81;67017,51;8,71;14,18;1,79;2,83;8,01;7,9;7,08;4,01;2,25;6,59;8,97;15,97;8,39;8,86;10,13;3,46;3,49;0,17;1,35;2,42;-3272,58;-1723,62;-202,24;-170,0;-5368,44;-2968,82;-859,84;-452,81;-135,22;-4416,68;-3369,61;-1940,67;-946,52;-532,58;-6789,38;-1298,35;-424,06;19,07;81,22;-1622,11
261;21;34943,15;10731,56;11159,31;5858,41;62692,43;35113,13;11602,9;10875,91;5867,3;63459,24;34621,05;10441,77;10315,93;5438,26;60817,01;36636,24;11839,75;11406,47;6066,93;65949,39;38053,78;12352,6;11335,22;5997,16;67738,77;8,17;13,12;1,55;2,31;7,45;7,73;6,07;4,05;2,17;6,32;9,02;15,47;8,99;9,32;10,22;3,73;4,15;0,63;1,16;2,64;-3110,63;-1621,04;-175,91;-138,75;-5046,34;-2940,65;-749,7;-459,31;-129,86;-4279,53;-3432,73;-1910,83;-1019,29;-558,9;-6921,76;-1417,54;-512,85;71,25;69,77;-1789,38
262;22;35496,92;11039,7;11236,88;5878,75;63652,25;35559,51;11926,02;10948,04;5869,97;64303,54;34957,7;10691,01;10333,01;5411,16;61392,88;36793,28;12280,24;11489,44;6076,1;66639,06;38637,05;12567,91;11436,68;6036,82;68678,46;8,13;12,16;1,75;2,62;7,32;7,97;5,11;4,27;2,76;6,37;9,52;14,93;9,65;10,36;10,61;4,77;2,29;0,46;0,65;2,97;-3140,13;-1528,21;-199,8;-158,07;-5026,21;-3077,54;-641,89;-488,64;-166,85;-4374,92;-3679,35;-1876,9;-1103,67;-625,66;-7285,58;-1843,77;-287,67;52,76;39,28;-2039,4
263;23;35955,92;11294,97;11316,1;5909,54;64476,53;36036,64;12182,22;11028,68;5868,39;65115,93;35289,24;10913,29;10364,73;5403,88;61971,14;37592,49;12767,72;11535,93;6049,98;67946,12;39368,4;12819,53;11525,23;6139,54;69852,71;8,67;11,89;1,81;3,75;7,7;8,46;4,97;4,31;4,42;6,78;10,36;14,87;10,07;11,98;11,28;4,51;0,4;0,09;1,46;2,73;-3412,48;-1524,56;-209,13;-230,0;-5376,18;-3331,76;-637,31;-496,55;-271,15;-4736,78;-4079,16;-1906,24;-1160,5;-735,66;-7881,57;-1775,91;-51,81;10,7;-89,56;-1906,59
264;24;36306,12;11416,04;11393,77;5935,74;65051,67;36508,14;12303,87;11101,73;5870,37;65784,11;35619,79;11026,44;10403,17;5410,39;62459,79;37845,22;13333,26;11639,3;6050,77;68868,55;40046,73;13065,24;11578,01;6221,16;70911,13;9,34;12,62;1,59;4,59;8,26;8,84;5,83;4,11;5,64;7,23;11,05;15,6;10,15;13,03;11,92;5,5;2,05;0,53;2,74;2,88;-3740,61;-1649,2;-184,24;-285,42;-5859,46;-3538,59;-761,37;-476,28;-350,79;-5127,02;-4426,94;-2038,8;-1174,84;-810,77;-8451,34;-2201,51;268,02;61,29;-170,39;-2042,58
265;25;36537,16;11363,98;11460,48;5944,42;65306,04;36905,42;12275,41;11154,3;5886,45;66221,58;35924,0;10986,59;10446,0;5423,91;62780,5;38115,85;13264,97;11642,48;6090,56;69113,86;40458,74;13270,67;11586,48;6208,25;71524,15;9,69;14,37;1,09;4,25;8,69;8,78;7,5;3,73;5,18;7,41;11,21;17,21;9,84;12,63;12,22;5,79;0,04;0,48;1,9;3,37;-3921,58;-1906,69;-126,0;-263,83;-6218,11;-3553,32;-995,26;-432,18;-321,8;-5302,57;-4534,74;-2284,08;-1140,48;-784,34;-8743,65;-2342,89;-5,7;56,0;-117,69;-2410,29
266;26;36658,8;11292,53;11491,41;5954,75;65397,49;37157,91;12277,45;11188,34;5916,19;66539,89;36127,68;10939,06;10501,91;5448,58;63017,23;38307,07;13374,27;11572,91;6085,69;69339,94;40586,18;13496,38;11563,88;6165,43;71811,87;9,68;16,33;0,63;3,42;8,93;8,45;9,03;3,25;4,04;7,34;10,99;18,95;9,18;11,63;12,25;5,62;0,9;0,08;1,29;3,44;-3927,38;-2203,85;-72,47;-210,68;-6414,38;-3428,27;-1218,93;-375,54;-249,24;-5271,98;-4458,5;-2557,33;-1061,97;-716,85;-8794,64;-2279,11;-122,11;9,03;-79,74;-2471,93
267;27;36682,5;11349,51;11473,03;5987,95;65492,99;37227,55;12468,73;11212,03;5957,92;66866,23;36179,7;11027,14;10577,19;5489,16;63273,19;37988,77;12753,97;11723,46;6166,07;68632,27;40492,44;13788,77;11531,56;6174,19;71986,97;9,41;17,69;0,51;3,02;9,02;8,06;9,57;2,77;3,5;7,11;10,65;20,03;8,28;11,1;12,1;6,18;7,5;1,66;0,13;4,66;-3809,94;-2439,26;-58,53;-186,24;-6493,98;-3264,89;-1320,04;-319,53;-216,27;-5120,74;-4312,74;-2761,63;-954,37;-685,03;-8713,78;-2503,67;-1034,8;191,9;-8,12;-3354,7
268;28;36606,6;11466,55;11452,19;6041,4;65566,74;37208,2;12724,58;11243,66;6016,16;67192,6;36169,95;11196,84;10657,67;5541,93;63566,39;37947,1;12826,01;11949,74;6203,78;68926,63;40372,5;14042,71;11521,68;6245,56;72182,45;9,33;18,35;0,6;3,27;9,17;7,84;9,39;2,41;3,67;6,91;10,41;20,27;7,5;11,27;11,94;6,01;8,66;3,72;0,67;4,51;-3765,9;-2576,16;-69,49;-204,16;-6615,71;-3164,3;-1318,13;-278,02;-229,4;-4989,85;-4202,55;-2845,87;-864,01;-703,63;-8616,06;-2425,4;-1216,7;428,06;-41,78;-3255,82
269;29;36456,89;11547,44;11474,52;6106,53;65585,38;37205,53;12891,3;11296,03;6091,78;67484,64;36206,36;11359,99;10730,03;5602,2;63898,58;37987,54;12628,09;12022,27;6265,34;68903,24;40408,97;14155,33;11557,79;6362,14;72484,23;9,78;18,42;0,72;4,02;9,52;7,93;8,93;2,26;4,25;6,9;10,4;19,75;7,16;11,94;11,84;5,99;10,79;4,02;1,52;4,94;-3952,08;-2607,89;-83,27;-255,61;-6898,85;-3203,44;-1264,03;-261,76;-270,36;-4999,59;-4202,61;-2795,34;-827,76;-759,94;-8585,65;-2421,43;-1527,24;464,48;-96,8;-3580,99
270;30;36382,09;11600,93;11520,08;6174,73;65677,83;37240,46;12982,66;11349,91;6164,9;67737,93;36327,8;11488,86;10804,96;5669,95;64291,57;37865,71;12458,71;12043,55;6310,69;68678,66;40603,6;14184,11;11618,33;6463,35;72869,39;10,4;18,21;0,85;4,47;9,87;8,28;8,47;2,31;4,62;7,04;10,53;19,0;7,0;12,28;11,77;6,74;12,16;3,66;2,36;5,75;-4221,51;-2583,18;-98,25;-288,62;-7191,56;-3363,14;-1201,45;-268,42;-298,45;-5131,46;-4275,8;-2695,25;-813,37;-793,4;-8577,82;-2737,89;-1725,4;425,22;-152,66;-4190,73
271;31;36513,39;11655,53;11557,18;6235,92;65962,02;37325,42;13046,77;11385,48;6216,78;67974,45;36548,3;11580,97;10893,77;5742,74;64765,78;37706,46;12489,78;12030,0;6283,44;68509,68;40895,81;14196,49;11680,03;6498,7;73271,03;10,72;17,9;1,05;4,04;9,98;8,73;8,1;2,52;4,34;7,23;10,63;18,42;6,73;11,63;11,61;7,8;12,02;3,0;3,31;6,5;-4382,42;-2540,96;-122,85;-262,78;-7309,01;-3570,39;-1149,72;-294,55;-281,92;-5296,58;-4347,51;-2615,52;-786,26;-755,96;-8505,25;-3189,35;-1706,71;349,97;-215,26;-4761,35
272;32;36789,05;11713,86;11572,47;6274,02;66349,4;37523,34;13101,71;11412,76;6253,96;68291,77;36851,29;11674,48;10986,16;5803,74;65315,67;38110,25;12514,4;12036,39;6332,18;68993,22;41156,75;14139,17;11757,9;6501,2;73555,02;10,61;17,15;1,58;3,49;9,8;8,83;7,34;2,94;3,8;7,16;10,46;17,43;6,56;10,73;11,2;7,4;11,49;2,37;2,6;6,2;-4367,7;-2425,31;-185,43;-227,18;-7205,62;-3633,41;-1037,46;-345,14;-247,24;-5263,25;-4305,46;-2464,69;-771,74;-697,46;-8239,35;-3046,5;-1624,77;278,49;-169,02;-4561,8
273;33;37112,23;11771,98;11564,18;6276,86;66725,25;37884,96;13158,75;11443,2;6284,74;68771,65;37222,13;11806,23;11070,19;5837,39;65935,94;38374,29;12541,16;12174,97;6378,8;69469,22;41302,24;13979,96;11854,96;6512,32;73649,47;10,14;15,79;2,45;3,62;9,4;8,27;5,87;3,47;3,49;6,62;9,88;15,55;6,62;10,36;10,47;7,09;10,29;2,7;2,05;5,68;-4190,01;-2207,98;-290,78;-235,46;-6924,22;-3417,28;-821,21;-411,76;-227,58;-4877,82;-4080,11;-2173,73;-784,77;-674,93;-7713,53;-2927,95;-1438,8;320,01;-133,52;-4180,25
274;34;37438,69;11825,74;11558,31;6253,73;67076,47;38361,44;13231,97;11464,25;6299,17;69356,83;37684,48;11967,09;11148,99;5847,37;66647,93;38503,93;12768,77;11996,28;6359,07;69628,05;41494,9;13891,81;11887,87;6524,02;73798,59;9,78;14,87;2,77;4,14;9,11;7,55;4,75;3,56;3,45;6,02;9,18;13,86;6,22;10,37;9,69;7,21;8,08;0,91;2,53;5,65;-4056,21;-2066,07;-329,56;-270,29;-6722,12;-3133,46;-659,84;-423,62;-224,85;-4441,76;-3810,42;-1924,72;-738,88;-676,65;-7150,66;-2990,97;-1123,04;108,41;-164,95;-4170,54
275;35;37791,42;11869,1;11602,2;6223,35;67486,07;38893,19;13311,95;11496,34;6295,16;69996,64;38265,4;12127,61;11263,65;5853,09;67509,75;39227,71;13214,93;11931,04;6355,07;70728,75;41883,32;14023,4;11832,55;6525,7;74264,97;9,77;15,36;1,95;4,63;9,13;7,14;5,07;2,84;3,53;5,75;8,64;13,52;4,81;10,31;9,1;6,34;5,77;0,83;2,61;4,76;-4091,9;-2154,3;-230,35;-302,35;-6778,9;-2990,13;-711,45;-336,21;-230,54;-4268,33;-3617,92;-1895,79;-568,9;-672,61;-6755,22;-2655,61;-808,47;98,49;-170,63;-3536,22
276;36;38409,7;11888,77;11800,59;6220,67;68319,73;39477,25;13292,53;11716,0;6320,21;70805,99;38967,38;12223,15;11592,08;5917,58;68700,19;40064,7;13201,46;12451,37;6320,14;72037,67;42312,94;14221,22;11988,16;6546,25;75068,56;9,22;16,4;1,56;4,97;8,99;6,7;6,53;2,27;3,45;5,68;7,91;14,05;3,3;9,6;8,48;5,31;7,17;3,86;3,45;4,04;-3903,24;-2332,45;-187,57;-325,58;-6748,83;-2835,69;-928,69;-272,16;-226,04;-4262,57;-3345,56;-1998,07;-396,08;-628,67;-6368,37;-2248,24;-1019,76;463,21;-226,11;-3030,89
277;37;39456,24;11898,22;12213,43;6276,6;69844,49;40163,23;13123,2;12239,04;6420,65;71946,12;39814,01;12236,7;12239,71;6091,41;70381,83;40922,77;13600,74;13331,82;6476,98;74332,31;42671,39;14316,19;12576,74;6615,55;76179,87;7,53;16,89;2,89;5,12;8,32;5,88;8,33;2,69;2,95;5,56;6,7;14,53;2,68;7,92;7,61;4,1;5,0;6,0;2,09;2,43;-3215,15;-2417,97;-363,31;-338,95;-6335,38;-2508,16;-1192,99;-337,7;-194,9;-4233,75;-2857,38;-2079,49;-337,03;-524,14;-5798,04;-1748,62;-715,45;755,08;-138,57;-1847,56
278;38;40571,03;12025,15;12663,87;6389,63;71649,68;41154,52;13072,73;12782,51;6588,53;73598,29;40937,93;12377,09;12885,08;6332,0;72532,1;42351,5;15031,64;13616,12;6891,6;77890,86;43318,22;14379,22;13188,66;6728,08;77614,17;6,34;16,37;3,98;5,03;7,68;4,99;9,09;3,08;2,07;5,17;5,49;13,92;2,3;5,89;6,55;2,23;4,54;3,24;2,43;0,36;-2747,18;-2354,07;-524,79;-338,45;-5964,49;-2163,69;-1306,49;-406,15;-139,55;-4015,88;-2380,28;-2002,13;-303,58;-396,08;-5082,07;-966,71;652,42;427,46;163,52;276,69
279;39;41377,74;12366,97;12961,6;6542,28;73248,59;42526,06;13377,86;13055,97;6791,6;75751,49;42364,29;12814,51;13204,04;6578,58;74961,42;43376,02;15205,6;13758,26;6983,69;79323,57;44519,51;14526,47;13400,15;6864,17;79310,31;7,06;14,87;3,27;4,69;7,64;4,48;7,91;2,57;1,06;4,49;4,84;11,79;1,46;4,16;5,48;2,57;4,68;2,67;1,74;0,02;-3141,77;-2159,5;-438,55;-321,89;-6061,72;-1993,45;-1148,61;-344,18;-72,57;-3558,82;-2155,22;-1711,96;-196,11;-285,59;-4348,89;-1143,49;679,13;358,11;119,52;13,26
280;40;41957,43;12785,74;13099,12;6685,36;74527,65;43685,15;13828,17;13137,94;6954,54;77605,8;43579,26;13338,76;13288,38;6790,89;76997,29;44525,46;15336,42;13728,41;7062,18;80652,47;45695,66;14815,31;13362,7;6982,87;80856,55;8,18;13,7;1,97;4,26;7,83;4,4;6,66;1,68;0,41;4,02;4,63;9,97;0,56;2,75;4,77;2,56;3,52;2,74;1,14;0,25;-3738,23;-2029,57;-263,58;-297,51;-6328,9;-2010,51;-987,14;-224,76;-28,33;-3250,75;-2116,4;-1476,55;-74,32;-191,98;-3859,26;-1170,2;521,11;365,71;79,31;-204,08
281;41;42427,99;13115,37;13123,14;6776,3;75442,8;44064,11;14158,52;13174,3;7019,62;78416,55;44087,21;13706,23;13307,68;6942,44;78043,56;44255,72;16015,92;13675,6;7143,09;81090,33;46247,5;15237,13;13325,78;7051,47;81861,89;8,26;13,92;1,52;3,9;7,84;4,72;7,08;1,14;0,45;4,21;4,67;10,05;0,14;1,55;4,66;4,31;5,11;2,63;1,3;0,94;-3819,51;-2121,76;-202,64;-275,17;-6419,09;-2183,39;-1078,61;-151,48;-31,85;-3445,34;-2160,29;-1530,9;-18,1;-109,03;-3818,33;-1991,78;778,79;349,82;91,62;-771,56
